"__leidenCluster","__mclCluster","__mcodeCluster","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"1","1","1","","interacts with","0","0.476426263","","COL3A1 (interacts with) ELAC2",,"1","0","1","1","0.551219512","0.401633014",,"false","interacts with","COL3A1 (interacts with) ELAC2","0","P02461","","Q9BQ52",""
,"1","1","","interacts with","0","0.464255206","","COL3A1 (interacts with) KLK9",,"1","0","1","1","0.526829268","0.401681144",,"false","interacts with","COL3A1 (interacts with) KLK9","0","P02461","","Q9UKQ9",""
,"1","1","","interacts with","0","0.461816166","","COL3A1 (interacts with) SNAP47",,"1","0","1","1","0.52195122","0.401681113",,"false","interacts with","COL3A1 (interacts with) SNAP47","0","P02461","","Q5SQN1",""
,"1","1","","interacts with","0","0.476426195","","COL3A1 (interacts with) UTS2R",,"1","0","1","1","0.551219512","0.401632878",,"false","interacts with","COL3A1 (interacts with) UTS2R","0","P02461","","Q9UKP6",""
,"1","1","","interacts with","0","0.476426232","","COL3A1 (interacts with) RUNDC3B",,"1","0","1","1","0.551219512","0.401632951",,"false","interacts with","COL3A1 (interacts with) RUNDC3B","0","P02461","","Q96NL0",""
"1","1","1","","interacts with","0","0.476426198","","COL3A1 (interacts with) ZNF311",,"1","0","1","1","0.551219512","0.401632883",,"false","interacts with","COL3A1 (interacts with) ZNF311","0","P02461","","Q5JNZ3",""
"1","1",,"","interacts with","0","0.476426222","","COL3A1 (interacts with) SULT1E1",,"1","0","1","1","0.551219512","0.401632932",,"false","interacts with","COL3A1 (interacts with) SULT1E1","0","P02461","","P49888",""
,"1","1","","interacts with","0","0.464255334","","COL3A1 (interacts with) IRX2",,"1","0","1","1","0.526829268","0.4016814",,"false","interacts with","COL3A1 (interacts with) IRX2","0","P02461","","Q9BZI1",""
"1","1",,"","interacts with","0","0.476426241","","COL3A1 (interacts with) RUBCNL",,"1","0","1","1","0.551219512","0.40163297",,"false","interacts with","COL3A1 (interacts with) RUBCNL","0","P02461","","Q9H714",""
"1","1",,"","interacts with","0","0.476426346","","COL3A1 (interacts with) MINDY2",,"1","0","1","1","0.551219512","0.40163318",,"false","interacts with","COL3A1 (interacts with) MINDY2","0","P02461","","Q8NBR6",""
"1","1","1","","interacts with","0","0.464231272","","COL3A1 (interacts with) HTR1E",,"1","0","1","1","0.526829268","0.401633276",,"false","interacts with","COL3A1 (interacts with) HTR1E","0","P02461","","P28566",""
"1","1","1","","interacts with","0","0.476426223","","COL3A1 (interacts with) FLYWCH1",,"1","0","1","1","0.551219512","0.401632933",,"false","interacts with","COL3A1 (interacts with) FLYWCH1","0","P02461","","Q4VC44",""
,"1","1","","interacts with","0","0.464255327","","COL3A1 (interacts with) WDR77",,"1","0","1","1","0.526829268","0.401681387",,"false","interacts with","COL3A1 (interacts with) WDR77","0","P02461","","Q9BQA1",""
"1","1","1","","interacts with","0","0.476426241","","COL3A1 (interacts with) GOT1L1",,"1","0","1","1","0.551219512","0.40163297",,"false","interacts with","COL3A1 (interacts with) GOT1L1","0","P02461","","Q8NHS2",""
"1","1",,"","interacts with","0","0.476426219","","COL3A1 (interacts with) PDE7A",,"1","0","1","1","0.551219512","0.401632925",,"false","interacts with","COL3A1 (interacts with) PDE7A","0","P02461","","Q13946",""
"1","1",,"","interacts with","0","0.476426205","","COL3A1 (interacts with) ZNF221",,"1","0","1","1","0.551219512","0.401632897",,"false","interacts with","COL3A1 (interacts with) ZNF221","0","P02461","","Q9UK13",""
"1","1","1","","interacts with","0","0.476426284","","COL3A1 (interacts with) OTUD1",,"1","0","1","1","0.551219512","0.401633055",,"false","interacts with","COL3A1 (interacts with) OTUD1","0","P02461","","Q5VV17",""
"1","1","1","","interacts with","0","0.476426229","","COL3A1 (interacts with) AADACL4",,"1","0","1","1","0.551219512","0.401632945",,"false","interacts with","COL3A1 (interacts with) AADACL4","0","P02461","","Q5VUY2",""
,"1",,"","interacts with","0","0.476426206","","COL3A1 (interacts with) ZNF565",,"1","0","1","1","0.551219512","0.4016329",,"false","interacts with","COL3A1 (interacts with) ZNF565","0","P02461","","Q8N9K5",""
"1","1","1","","interacts with","0","0.476426385","","COL3A1 (interacts with) EPB41L5",,"1","0","1","1","0.551219512","0.401633257",,"false","interacts with","COL3A1 (interacts with) EPB41L5","0","P02461","","Q9HCM4",""
"1","1",,"","interacts with","0","0.476426288","","COL3A1 (interacts with) UEVLD",,"1","0","1","1","0.551219512","0.401633063",,"false","interacts with","COL3A1 (interacts with) UEVLD","0","P02461","","Q8IX04",""
"1","1","1","","interacts with","0","0.476426212","","COL3A1 (interacts with) AMZ2",,"1","0","1","1","0.551219512","0.401632912",,"false","interacts with","COL3A1 (interacts with) AMZ2","0","P02461","","Q86W34",""
"1","1",,"","interacts with","0","0.476426217","","COL3A1 (interacts with) ERICH6",,"1","0","1","1","0.551219512","0.401632921",,"false","interacts with","COL3A1 (interacts with) ERICH6","0","P02461","","Q7L0X2",""
"1","1","1","","interacts with","0","0.464231289","","COL3A1 (interacts with) CARD8",,"1","0","1","1","0.526829268","0.401633309",,"false","interacts with","COL3A1 (interacts with) CARD8","0","P02461","","Q9Y2G2",""
"1","1","1","","interacts with","0","0.476426285","","COL3A1 (interacts with) NOSTRIN",,"1","0","1","1","0.551219512","0.401633059",,"false","interacts with","COL3A1 (interacts with) NOSTRIN","0","P02461","","Q8IVI9",""
"1","1",,"","interacts with","0","0.476426379","","COL3A1 (interacts with) ARHGAP44",,"1","0","1","1","0.551219512","0.401633246",,"false","interacts with","COL3A1 (interacts with) ARHGAP44","0","P02461","","Q17R89",""
,"1","1","","interacts with","0","0.46425531","","COL3A1 (interacts with) PTGER1",,"1","0","1","1","0.526829268","0.401681351",,"false","interacts with","COL3A1 (interacts with) PTGER1","0","P02461","","P34995",""
,"1","1","","interacts with","0","0.476426237","","COL3A1 (interacts with) RSBN1",,"1","0","1","1","0.551219512","0.401632962",,"false","interacts with","COL3A1 (interacts with) RSBN1","0","P02461","","Q5VWQ0",""
,"1","1","","interacts with","0","0.464255199","","COL3A1 (interacts with) WNT1",,"1","0","1","1","0.526829268","0.401681129",,"false","interacts with","COL3A1 (interacts with) WNT1","0","P02461","","P04628",""
"1","1","1","","interacts with","0","0.46423127","","COL3A1 (interacts with) PRKCSH",,"1","0","1","1","0.526829268","0.401633271",,"false","interacts with","COL3A1 (interacts with) PRKCSH","0","P02461","","P14314",""
,"1",,"","interacts with","0","0.476426224","","COL3A1 (interacts with) ",,"1","0","1","1","0.551219512","0.401632936",,"false","interacts with","COL3A1 (interacts with) ","0","P02461","","Q9N2J8",""
"1","1",,"","interacts with","0","0.476426235","","COL3A1 (interacts with) ZNF772",,"1","0","1","1","0.551219512","0.401632957",,"false","interacts with","COL3A1 (interacts with) ZNF772","0","P02461","","Q68DY9",""
"1","1",,"","interacts with","0","0.476426199","","COL3A1 (interacts with) GLYATL1",,"1","0","1","1","0.551219512","0.401632886",,"false","interacts with","COL3A1 (interacts with) GLYATL1","0","P02461","","Q969I3",""
"1","1",,"","interacts with","0","0.47642625","","COL3A1 (interacts with) TMPPE",,"1","0","1","1","0.551219512","0.401632987",,"false","interacts with","COL3A1 (interacts with) TMPPE","0","P02461","","Q6ZT21",""
"1","1","1","","interacts with","0","0.464255288","","COL3A1 (interacts with) LRP2BP",,"1","0","1","1","0.526829268","0.401681308",,"false","interacts with","COL3A1 (interacts with) LRP2BP","0","P02461","","Q9P2M1",""
"1","1",,"","interacts with","0","0.476426179","","COL3A1 (interacts with) POPDC3",,"1","0","1","1","0.551219512","0.401632845",,"false","interacts with","COL3A1 (interacts with) POPDC3","0","P02461","","Q9HBV1",""
,"1","1","","interacts with","0","0.476426217","","COL3A1 (interacts with) P2RY11",,"1","0","1","1","0.551219512","0.401632921",,"false","interacts with","COL3A1 (interacts with) P2RY11","0","P02461","","Q96G91",""
,"1","1","","interacts with","0","0.476426274","","COL3A1 (interacts with) SYVN1",,"1","0","1","1","0.551219512","0.401633035",,"false","interacts with","COL3A1 (interacts with) SYVN1","0","P02461","","Q86TM6",""
"1","1",,"","interacts with","0","0.476426215","","COL3A1 (interacts with) OTUD5",,"1","0","1","1","0.551219512","0.401632917",,"false","interacts with","COL3A1 (interacts with) OTUD5","0","P02461","","Q96G74",""
"1","1","1","","interacts with","0","0.476426254","","COL3A1 (interacts with) NUAK2",,"1","0","1","1","0.551219512","0.401632995",,"false","interacts with","COL3A1 (interacts with) NUAK2","0","P02461","","Q9H093",""
"1","1",,"","interacts with","0","0.476426194","","COL3A1 (interacts with) ST3GAL3",,"1","0","1","1","0.551219512","0.401632877",,"false","interacts with","COL3A1 (interacts with) ST3GAL3","0","P02461","","Q11203",""
"1","1","1","","interacts with","0","0.476426179","","COL3A1 (interacts with) TNMD",,"1","0","1","1","0.551219512","0.401632845",,"false","interacts with","COL3A1 (interacts with) TNMD","0","P02461","","Q9H2S6",""
"1","1",,"","interacts with","0","0.476426349","","COL3A1 (interacts with) LNX2",,"1","0","1","1","0.551219512","0.401633186",,"false","interacts with","COL3A1 (interacts with) LNX2","0","P02461","","Q8N448",""
"1","1",,"","interacts with","0","0.464231263","","COL3A1 (interacts with) MCAM",,"1","0","1","1","0.526829268","0.401633258",,"false","interacts with","COL3A1 (interacts with) MCAM","0","P02461","","P43121",""
,"1","1","","interacts with","0","0.476426241","","COL3A1 (interacts with) C9orf64",,"1","0","1","1","0.551219512","0.401632971",,"false","interacts with","COL3A1 (interacts with) C9orf64","0","P02461","","Q5T6V5",""
"1","1",,"","interacts with","0","0.564068353","","PTPN18 (interacts with) ARF1",,"0","0","0","1","0.726829268","0.401307438",,"false","interacts with","PTPN18 (interacts with) ARF1","0","Q99952","","P84077",""
,"1",,"","interacts with","0","0.464231218","","POLB (interacts with) RELA",,"0","1","1","1","0.526829268","0.401633168",,"false","interacts with","POLB (interacts with) RELA","0","P06746","","Q04206",""
,"1",,"","interacts with","0","0.461816229","","COL1A1 (interacts with) POF1B",,"1","0","1","1","0.52195122","0.401681239",,"false","interacts with","COL1A1 (interacts with) POF1B","0","P02452","","Q8WVV4",""
"1","1",,"","interacts with","0","0.464231273","","COL1A1 (interacts with) GPR146",,"1","0","1","1","0.526829268","0.401633277",,"false","interacts with","COL1A1 (interacts with) GPR146","0","P02452","","Q96CH1",""
,"1",,"","interacts with","0","0.464255176","","COL1A1 (interacts with) IKBKE-AS1",,"1","0","1","1","0.526829268","0.401681083",,"false","interacts with","COL1A1 (interacts with) IKBKE-AS1","0","P02452","","Q96MC9",""
,"1",,"","interacts with","0","0.47642624","","COL1A1 (interacts with) DPH1",,"1","0","1","1","0.551219512","0.401632968",,"false","interacts with","COL1A1 (interacts with) DPH1","0","P02452","","Q9BZG8",""
"1","1",,"","interacts with","0","0.476426243","","COL1A1 (interacts with) NPAS1",,"1","0","1","1","0.551219512","0.401632974",,"false","interacts with","COL1A1 (interacts with) NPAS1","0","P02452","","Q99742",""
"1","1",,"","interacts with","0","0.476426234","","COL1A1 (interacts with) CFAP107",,"1","0","1","1","0.551219512","0.401632956",,"false","interacts with","COL1A1 (interacts with) CFAP107","0","P02452","","Q8N1D5",""
,"1",,"","interacts with","0","0.476426258","","COL1A1 (interacts with) PPM1J",,"1","0","1","1","0.551219512","0.401633004",,"false","interacts with","COL1A1 (interacts with) PPM1J","0","P02452","","Q5JR12",""
,"1",,"","interacts with","0","0.476426354","","COL1A1 (interacts with) CCKAR",,"1","0","1","1","0.551219512","0.401633197",,"false","interacts with","COL1A1 (interacts with) CCKAR","0","P02452","","P32238",""
,"1",,"","interacts with","0","0.461816182","","COL1A1 (interacts with) FKBP10",,"1","0","1","1","0.52195122","0.401681144",,"false","interacts with","COL1A1 (interacts with) FKBP10","0","P02452","","Q96AY3",""
"1","1",,"","interacts with","0","0.476426197","","COL1A1 (interacts with) KCNK13",,"1","0","1","1","0.551219512","0.401632883",,"false","interacts with","COL1A1 (interacts with) KCNK13","0","P02452","","Q9HB14",""
"1","1",,"","interacts with","0","0.476426308","","COL1A1 (interacts with) KCNJ2",,"1","0","1","1","0.551219512","0.401633104",,"false","interacts with","COL1A1 (interacts with) KCNJ2","0","P02452","","P63252",""
,"1",,"","interacts with","0","0.461816281","","COL1A1 (interacts with) CHN1",,"1","0","1","1","0.52195122","0.401681343",,"false","interacts with","COL1A1 (interacts with) CHN1","0","P02452","","P15882",""
"1","1",,"","interacts with","0","0.47642624","","COL1A1 (interacts with) SYT17",,"1","0","1","1","0.551219512","0.401632967",,"false","interacts with","COL1A1 (interacts with) SYT17","0","P02452","","Q9BSW7",""
,"1",,"","interacts with","0","0.476426167","","COL1A1 (interacts with) CMKLR1",,"1","0","1","1","0.551219512","0.401632822",,"false","interacts with","COL1A1 (interacts with) CMKLR1","0","P02452","","Q99788",""
,"1",,"","interacts with","0","0.476426171","","COL1A1 (interacts with) UBE2Q2",,"1","0","1","1","0.551219512","0.40163283",,"false","interacts with","COL1A1 (interacts with) UBE2Q2","0","P02452","","Q8WVN8",""
,"1",,"","interacts with","0","0.476426236","","COL1A1 (interacts with) ZNF397",,"1","0","1","1","0.551219512","0.40163296",,"false","interacts with","COL1A1 (interacts with) ZNF397","0","P02452","","Q8NF99",""
"1","1",,"","interacts with","0","0.476426214","","COL1A1 (interacts with) OR2J1",,"1","0","1","1","0.551219512","0.401632916",,"false","interacts with","COL1A1 (interacts with) OR2J1","0","P02452","","Q9GZK6",""
,"1",,"","interacts with","0","0.464255201","","COL1A1 (interacts with) PNMA8A",,"1","0","1","1","0.526829268","0.401681134",,"false","interacts with","COL1A1 (interacts with) PNMA8A","0","P02452","","Q86V59",""
"1","1",,"","interacts with","0","0.606404844","","COL1A1 (interacts with) COL1A1",,"1","1","1","1","0.814634146","0.398175542",,"false","interacts with","COL1A1 (interacts with) COL1A1","0","P02452","","P02452",""
"1","1",,"","interacts with","0","0.476426197","","COL1A1 (interacts with) CCDC83",,"1","0","1","1","0.551219512","0.401632881",,"false","interacts with","COL1A1 (interacts with) CCDC83","0","P02452","","Q8IWF9",""
"1","1",,"","interacts with","0","0.476426227","","COL1A1 (interacts with) TCTN3",,"1","0","1","1","0.551219512","0.401632942",,"false","interacts with","COL1A1 (interacts with) TCTN3","0","P02452","","Q6NUS6",""
,"1",,"","interacts with","0","0.476426248","","COL1A1 (interacts with) ZRSR2",,"1","0","1","1","0.551219512","0.401632983",,"false","interacts with","COL1A1 (interacts with) ZRSR2","0","P02452","","Q15696",""
,"1",,"","interacts with","0","0.464255229","","COL1A1 (interacts with) CLDN22",,"1","0","1","1","0.526829268","0.401681191",,"false","interacts with","COL1A1 (interacts with) CLDN22","0","P02452","","Q8N7P3",""
"1","1",,"","interacts with","0","0.476426171","","COL1A1 (interacts with) REEP4",,"1","0","1","1","0.551219512","0.401632829",,"false","interacts with","COL1A1 (interacts with) REEP4","0","P02452","","Q9H6H4",""
,"1",,"","interacts with","0","0.476426374","","COL1A1 (interacts with) ACOT4",,"1","0","1","1","0.551219512","0.401633235",,"false","interacts with","COL1A1 (interacts with) ACOT4","0","P02452","","Q8N9L9",""
"1","1",,"","interacts with","0","0.476426259","","COL1A1 (interacts with) KIR3DL1",,"1","0","1","1","0.551219512","0.401633006",,"false","interacts with","COL1A1 (interacts with) KIR3DL1","0","P02452","","P43629",""
,"1",,"","interacts with","0","0.47642636","","COL1A1 (interacts with) TRIP10",,"1","0","1","1","0.551219512","0.401633208",,"false","interacts with","COL1A1 (interacts with) TRIP10","0","P02452","","Q15642",""
"1","1",,"","interacts with","0","0.476426214","","COL1A1 (interacts with) CFHR2",,"1","0","1","1","0.551219512","0.401632917",,"false","interacts with","COL1A1 (interacts with) CFHR2","0","P02452","","P36980",""
"1","1",,"","interacts with","0","0.476426235","","COL1A1 (interacts with) UVSSA",,"1","0","1","1","0.551219512","0.401632957",,"false","interacts with","COL1A1 (interacts with) UVSSA","0","P02452","","Q2YD98",""
